id,product,component,reporter,bug_status,resolution,priority,bug_severity,version,short_desc,opendate,dup_list,root_id,disc_id
649,Xerces-J,DOM,petermeyer99,RESO,FIXE,P1,nor,unspe,Using custom DocumentImpl results in NullPointerException,2/19/2001,,,
650,Ant,Core tas,oliver.wieland,CLOS,FIXE,P1,min,1.2,javadoc task doesn't seperate the contents of additionalparam,2/20/2001,,,
651,Fop - No,general,chris.warry,CLOS,FIXE,P1,nor,0.17,PFMReader throws Exception: No scheme found in URI: charlist.xml,2/20/2001,,,
652,Fop - No,general,chris.warry,CLOS,FIXE,P1,min,0.17,Problem compiling with new TTFs because ttffont-file.xsl not found,2/20/2001,,,
657,Log4j -,Appender,kkocan,RESO,FIXE,P3,min,1,NTEventLogAppender has problem with Event Categories,2/20/2001,,,
658,Fop - No,document,alex,CLOS,INVA,P3,nor,all,the link to specifications is broken,2/20/2001,,,
659,Log4j -,Appender,kkocan,RESO,FIXE,P3,nor,1,NTEventLogAppender cannot be configured using Property File,2/20/2001,,,
660,Tomcat 4,Catalina,vicente,RESO,WONT,P1,maj,4.0 B,Bad context on Authentication Form Page,2/21/2001,,,
662,Tomcat 3,Unknown,wille,RESO,DUPL,P1,maj,3.2.1,Tomcat delivers JSP source code to HTTP client,2/21/2001,,367,367
663,XalanJ1,Xalan,joe.kotschevar,RESO,INVA,P1,blo,1.x,"When an ""&"" appears in a text field the transformation fails.",2/21/2001,,,
664,Fop - No,general,robert.a.breidecker,CLOS,FIXE,P1,nor,all,"Basic-Link does not move with its content, when using absolute postitioned block containers",2/21/2001,,,
666,Xerces-J,Schema-S,eisenrei,RESO,INVA,P1,nor,unspe,XML Schema Validation,2/21/2001,,,
667,Tomcat 3,Servlet,jfan,RESO,LATE,P3,nor,3.2.1,Got socket write error (code=10053) on Tomcat console while pointing IE5 to the image URL,2/21/2001,[846],667,667
669,Xerces-J,Schema-D,nddelima,RESO,FIXE,P3,nor,unspe,Malformed URI error for certain URI schemes,2/21/2001,,,
673,Xerces-J,Core,i.wright,RESO,WORK,P1,cri,unspe,Memory leak in validating parser causes out of memory error,2/22/2001,,,
674,Tomcat 3,Connecto,amcfarre,CLOS,LATE,P1,maj,3.2.1,"request.getQueryString returns incorrect data using mod_jk and apache, works using Tomcat's HttpConnectionHandler",2/22/2001,,,
675,Ant,Core tas,jamie.lawrence,RESO,INVA,P1,nor,1.2,Using the Javac task doesn't seem to accept <include> tags,2/22/2001,,,
679,Tomcat 3,Webapps,lists,RESO,DUPL,P3,maj,3.2.1,'this can not happen' bug.,2/22/2001,,296,296
680,Ant,Optional,jwortmann,CLOS,FIXE,P1,enh,1.2,JUnit task not compatible w/ JUnit 3.5,2/22/2001,,,
682,Fop - No,pdf,ondrap,CLOS,FIXE,P1,nor,0.17,Lists do not display correctly,2/22/2001,,,
684,Fop - No,general,fotis.jannidis,CLOS,FIXE,P1,nor,all,border width in tables adds up,2/23/2001,,,
686,Ant,Optional,phillip.wells,CLOS,FIXE,P1,maj,1.3,JUnitReport does not work,2/23/2001,,,
687,Tomcat 3,Connecto,jason.skipper,RESO,FIXE,P3,nor,3.2.1,the *.jsp extention is taking precidence of the /servlet/MyServletName,2/23/2001,,,
688,Ant,Document,Kevin.Duggins,CLOS,FIXE,P1,nor,1.3,Depend task not in documentation,2/23/2001,,,
690,Xerces-J,Core,Z.Miklos,RESO,FIXE,P1,nor,unspe,Version 1.3.0: importNode (interf Document) does not copy the Attribute Values,2/23/2001,,,
691,Tomcat 3,Encoding,kare,RESO,FIXE,P1,nor,3.2.1,Display incorrect character jsp compile error,2/23/2001,,,
693,Ant,Optional,jason.oglesby,CLOS,INVA,P1,maj,1.2,ftp task in ant does not work,2/23/2001,,,
696,Xerces-J,Build,eclectic2_2000,RESO,WORK,P1,maj,1.3.0,Xerces & Xalan Zip file problem.,2/24/2001,,,
698,Ant,Build Pr,weiqigao,RESO,FIXE,P1,blo,unspe,Permission problems when building Ant,2/24/2001,,,
699,Ant,Core tas,jeff,RESO,WONT,P3,nor,1.5,<style> has JAXP 1.1 dependency,2/25/2001,,,
701,Tomcat 3,Jasper,bZ,RESO,FIXE,P5,min,3.2.1,TagBeginGenerator.generateSetters() throws NullPointerException when setter method not found,2/25/2001,,,
703,Tomcat 3,Webapps,ksm,RESO,INVA,P1,blo,3.2.1,url-pattern bug with JSPs and top level servlets,2/25/2001,,,
709,Xerces-J,Core,michael.manning,RESO,FIXE,P1,nor,1.3.0,Cannot parse XML of exactly 16Kb in size (perhaps multiples thereof),2/26/2001,,,
710,Xerces-J,DOM,osheajohn,RESO,INVA,P1,nor,1.3.0,Custom DocumentImpl not used by parser at runtime,2/26/2001,,,
711,Taglibs,Unknown,rmote,CLOS,WONT,P1,nor,unspe,XSL Taglib - errors on XSLT Extensions,2/26/2001,,,
712,Batik -,Bridge,vincent.hardy,CLOS,FIXE,P1,nor,1.0 B,Code walk-through of Pattern Bridge,2/26/2001,,,
715,Xerces-J,Core,nboyd,NEW,---,P3,nor,1.3.0,encoding 8859_1 rejected even with allow-java-encodings,2/26/2001,,,
719,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.3.0,"incorrect validation of content model when mixed=""true""",2/26/2001,,,
720,Xerces-J,Schema-S,nddelima,CLOS,FIXE,P1,nor,1.3.0,Schema constraint voilation not reported by the parser,2/26/2001,,,
723,Tomcat 3,Unknown,wbarker,RESO,FIXE,P1,nor,Unkno,Session recycling problem in 3.3M1,2/26/2001,[990],723,723
724,Tomcat 3,Connecto,peter.mezey,RESO,DUPL,P1,nor,3.2.1,Tomcat deadlocks under extreme system load,2/26/2001,,725,724
725,Tomcat 3,Connecto,peter.mezey,CLOS,LATE,P1,nor,3.2.1,Tomcat deadlocks under extreme system load,2/26/2001,[724],725,724
726,Xerces-J,Core,krumpo,RESO,INVA,P3,nor,1.3.0,windows charsets support,2/27/2001,,,
727,Tomcat 3,Auth,andre.gommlich,RESO,DUPL,P3,blo,3.2.1,Tomcat loses the connection to the database where the user are stored,2/27/2001,,2149,727
728,Tomcat 3,Unknown,lindsay,RESO,FIXE,P1,maj,3.2.1,Race condition in SimplePool causes NullPointerException in HttpConnectionHandler.processConnection,2/27/2001,,,
729,Xerces-J,Other,fteti,RESO,INVA,P1,nor,1.2.3,Problem running SOAP with Tomcat with Xerces,2/27/2001,,,
730,Xerces-J,Core,jo2847,NEW,---,P1,nor,1.3.0,NullPointerExceptions and ArrayIndexOutOfBoundsExceptions used for normal program control,2/27/2001,,,
731,Tomcat 3,Servlet,sven,RESO,FIXE,P1,nor,3.2.1,>NULL< Sessions are set into request,2/27/2001,,,
734,Ant,Document,ehsforward,CLOS,FIXE,P1,nor,1.3,Filter doc example misleading for usage,2/27/2001,,,
735,Ant,Core tas,cholmes,RESO,WORK,P1,nor,1.3,arg tag removes valid quotes from line parameters,2/27/2001,,,
736,Log4j -,Appender,dwasserm,RESO,FIXE,P1,nor,1,DailyRollingFileAppender broken,2/27/2001,,,
737,Tomcat 4,Jasper,dberkman,RESO,WONT,P1,cri,4.0 B,<JDK_HOME>/jre/lib/ext,2/27/2001,,,
738,Tomcat 3,Encoding,phpme,CLOS,LATE,P3,nor,3.2.1,Bad encoded when included from a file,2/27/2001,,,
739,Xerces-J,Schema-S,mhuffman,CLOS,INVA,P5,nor,1.3.0,xs:targetNamespace attribute not recognized,2/27/2001,,,
740,Xerces-J,Schema-D,nddelima,CLOS,FIXE,P3,nor,1.3.0,An error is not raised by the parser for a violation of the constraint minExclusive <= maxExclusive,2/27/2001,,,
744,Regexp,Other,alex,CLOS,WORK,P3,maj,unspe,case independent matchflag not working,2/28/2001,,,
745,Tomcat 3,Servlet,Tomasz.Sucharzewski,RESO,FIXE,P1,cri,3.2.1,file upload,2/28/2001,,,
746,Tomcat 4,Catalina,lindsay,RESO,FIXE,P1,maj,4.0 B,Race condition in SimplePool causes failure under load,2/28/2001,,,
747,Tomcat 4,Jasper,lindsay,RESO,FIXE,P1,maj,4.0 B,Race condition in SimplePool causes failure under load,2/28/2001,,,
748,Tomcat 3,Servlet,kare,CLOS,LATE,P1,cri,3.2.1,JSP Source Disclosure Vulnerability,2/28/2001,,,
749,Ant,Core tas,ryan_breidenbach,RESO,FIXE,P5,nor,1.2,Class.getResource does not appear to work for java task,2/28/2001,"[1440, 1659]",749,749
750,Batik -,GVT Filt,vincent.hardy,RESO,WORK,P1,nor,1.0 B,feFuncA not operational for type=linear,2/28/2001,,,
752,Xerces-J,DOM,brion.swanson,RESO,INVA,P3,nor,unspe,DOMImplementationImpl fails to create DocumentType with null or empty Strings,2/28/2001,,,
753,Tomcat 3,Servlet,toupin,RESO,FIXE,P1,nor,3.1 F,Stack overflow if exception thrown in JSP pageContext.include'd page,2/28/2001,,,
757,Tomcat 3,Unknown,seguin,RESO,LATE,P1,blo,3.2 F,mod_jk won't use 0 for socket descriptor,2/28/2001,,,
759,Xerces-J,JAXP,biswa.chowdhury,CLOS,WONT,P1,maj,1.2.3,"does not transform ' and "" into &apos; and &quot; when writing out XML",2/28/2001,,,
761,Tomcat 3,Unknown,xfm,RESO,INVA,P3,nor,3.2.1,cache control bug in tomcat webserver,2/28/2001,,,
762,Tomcat 3,Connecto,allen2k,RESO,DUPL,P1,blo,3.2.1,http header appears between pages due to       response.sendRedirect,2/28/2001,,356,356
764,Regexp,Other,lieu_isabelle,RESO,WONT,P1,cri,unspe,java.lang.StackOverflowError,3/1/2001,"[16536, 18616, 18741, 21469, 24770, 35834]",764,764
768,Tomcat 3,Auth,t.bezdicek,RESO,WORK,P3,maj,3.2.1,after restarting tomcat/apache the first hit on the servlet requires no AUTH/Basic,3/1/2001,,,
771,Tomcat 3,Servlet,chjohnson,CLOS,LATE,P1,nor,3.1.1,"getLocale(), getLocales() return improper priority for IE5 client",3/1/2001,,,
772,Xerces-J,Schema-D,nddelima,CLOS,FIXE,P3,nor,1.3.0,"The parser does not raise an error when the facet ""length"" of the datatype ""ID"" has a value other than nonNegativeInteger.",3/1/2001,,,
807,Tomcat 3,Connecto,david_haimson,RESO,INVA,P1,cri,3.2.1,"""tomcat.sh stop"" on UNIX only stops tomcat after 3 or 4 tries",3/1/2001,,,
808,Fop - No,general,richard_cy_lee,CLOS,WORK,P3,nor,0.17,Batch processing xml files,3/1/2001,,,
810,Regexp,Other,euge,CLOS,DUPL,P1,maj,unspe,Error in regex,3/2/2001,,2121,810
811,Tomcat 4,Jasper,richardh,RESO,FIXE,P3,nor,Night,Jasper generating wrong tag handling code with <rtexprvalue>true</rtexprvalue>?,3/2/2001,,,
813,Tomcat 4,Catalina,jharrop,RESO,FIXE,P1,nor,Night,Problem authenticating with HTTP 1.1 client,3/2/2001,"[814, 815]",813,813
814,Tomcat 4,Connecto,jharrop,RESO,DUPL,P1,nor,Night,Problem authenticating with HTTP 1.1 client,3/2/2001,,813,813
815,Tomcat 4,Connecto,jharrop,RESO,DUPL,P1,nor,Night,Problem authenticating with HTTP 1.1 client,3/2/2001,,813,813
816,Xerces-J,Schema-D,nddelima,CLOS,FIXE,P1,nor,1.3.0,"The parser does not raise an error when the facet ""minLength"" for the datatype ""language"" has a value other than nonNegativeInteger.",3/2/2001,,,
817,Tomcat 3,Jasper,woeye,RESO,WORK,P1,nor,3.2.1,VariableInfo.getClassName() seems to be ignored,3/2/2001,,,
821,Tomcat 4,Jasper,steve.downey,CLOS,FIXE,P1,maj,4.0 B,JSPC doesn't like NT paths,3/2/2001,[487],821,487
822,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.3.0,xsi:type ignored for wildcard element in instance,3/2/2001,,,
823,Xerces-J,Schema-S,matt,RESO,INVA,P1,nor,1.3.0,default namespace declaration node inherited by child elements,3/2/2001,,,
824,Batik -,Bridge,vincent.hardy,CLOS,FIXE,P1,nor,1.0 B,Add handling of the ZoomAndPan attribute,3/2/2001,,,
825,Log4j -,Configur,dan,CLOS,REMI,P1,maj,1,DOMConfigurator log4j.dtd invalid dtd,3/2/2001,,,
828,Tomcat 3,Servlet,support,RESO,INVA,P3,maj,3.2.1,Servlet reloading problem,3/3/2001,[830],828,828
829,Tomcat 3,Servlet,support,RESO,INVA,P3,maj,3.2.1,Servlet Database Problem,3/3/2001,,,
830,Tomcat 3,Servlet,support,RESO,DUPL,P3,maj,3.2.1,Servlet reloading problem,3/3/2001,,828,828
831,Xerces-J,Build,sugrue,RESO,INVA,P1,nor,1.3.0,Validating a xml doc vs schema causes problem,3/3/2001,,,
832,Xerces-J,DOM,ari,RESO,FIXE,P1,nor,1.3.0,Unchecked ClassCastException in org.apache.xerces.parsers.DOMParser,3/3/2001,,,
833,Tomcat 3,Unknown,rick_knowles,RESO,INVA,P1,nor,3.2.1,Tomcat thread ContextClassLoader doesn't include WEB-INF/classes,3/4/2001,,,
834,Tomcat 3,Servlet,rob,RESO,INVA,P1,blo,3.2.1,Servlet getInputStream/getReader not implemented?,3/4/2001,,,
835,Tomcat 3,Auth,kspirov,RESO,WORK,P3,nor,3.2.1,noCookies=true in server.xml causes jsp sessions in pageContext to be lost,3/4/2001,,,
836,Fop - No,page-mas,Laurent.Galafassi,CLOS,FIXE,P5,min,0.17,hyphenation problem with very long words,3/5/2001,,,
837,Ant,Wrapper,michael.twomey,CLOS,INVA,P1,nor,1.3,antRun script contains ^M characters which causes <exec> to fail,3/5/2001,[1863],837,837
838,Tomcat 3,Webapps,rhusted,RESO,INVA,P1,blo,3.2.1,RequestDispatcher.include() in a Servlet is broken for JSPs,3/5/2001,,,
839,Fop - No,pdf,flpellan,CLOS,INVA,P1,nor,0.17,Positioning of blocks in a block section.,3/5/2001,,,
840,Ant,Core tas,o.flege,RESO,FIXE,P1,nor,1.3,cvs task doesn't work in ant-1.3,3/5/2001,,,
841,Ant,Core tas,peterj,RESO,FIXE,P1,nor,1.3,bootclasspath attribute handled incorrectly in JDK1.1,3/5/2001,,,
842,Ant,Wrapper,stebbi,RESO,FIXE,P1,maj,1.3,Classpath entries with spaces are not handled correctly,3/5/2001,,,
843,Ant,Core tas,marzolfb,RESO,INVA,P1,nor,1.3,Ant task carries over property values from previous ant call,3/5/2001,,,
844,Tomcat 3,Unknown,cynic,RESO,INVA,P1,nor,3.2.x,apache fails to start with mod_jk,3/5/2001,,,
845,Xerces-J,Core,patrik.beno,RESO,FIXE,P3,maj,unspe,external subset and INCLUDE sections,3/5/2001,,,
846,Tomcat 3,Servlet,afm229,RESO,DUPL,P1,min,3.2.x,'SocketException: socket write error' after many requests,3/5/2001,,667,667
847,Log4j -,Appender,veerappan,RESO,INVA,P1,nor,1,LoggingEvent.message field is not accessible in 1.1 beta 1,3/5/2001,,,
848,Ant,Core tas,bugzilla,RESO,WORK,P1,nor,1.3,<exec>'s <env> does not set environment variables correctly.,3/5/2001,,,
850,Batik -,GVT Filt,vincent.hardy,RESO,FIXE,P1,nor,1.0 B,Performance tuning on pattern code,3/5/2001,,,
851,Log4j -,Configur,czanelli,RESO,FIXE,P3,min,1,DOM Configurator not throwing exception when target logfile location points to a read-only file,3/5/2001,,,
853,Tomcat 4,Catalina,mayank.shah,RESO,FIXE,P1,maj,4.0 B,https://<mydomain>/secure/j_security_check after successfully loging n,3/5/2001,,,
854,Tomcat 4,Unknown,mayank.shah,RESO,INVA,P1,nor,4.0 B,WebDav support on Windows NT 4?,3/5/2001,,,
855,Fop - No,pdf,james,CLOS,INVA,P3,nor,0.17,case matching failure in <?xml ... ?> tag,3/5/2001,,,
856,Tomcat 4,Webapps:,fern,RESO,FIXE,P1,nor,4.0 B,online documentation missing files: ROOT/docs/config/,3/5/2001,,,
857,Tomcat 3,Auth,mslinn,RESO,LATE,P3,enh,3.2.1,Connection pooling for JDBC realm desired,3/6/2001,,,
858,Tomcat 4,Unknown,mslinn,RESO,FIXE,P3,nor,Night,JDBC Realm doesn't use connection pooling,3/6/2001,,,
859,Log4j -,Other,wvrieselaar,RESO,FIXE,P5,min,1,NullAppender.class not in log4j.jar and log4j-core.jar,3/6/2001,,,
860,Ant,Core,david.mcreynolds,RESO,INVA,P1,nor,1.3,rmic always builds,3/6/2001,,,
861,Ant,Core tas,John.D.Casey,RESO,LATE,P1,enh,1.3,Ant task can't integrate the resulting environment of spawned tasks.,3/6/2001,,,
863,Ant,Core tas,John.D.Casey,RESO,LATE,P1,enh,1.3,Batching not supported by Ant taskdef,3/6/2001,,,
864,Tomcat 3,Jasper,Kenji.Nakamura,CLOS,WORK,P1,maj,Unkno,Duplicated definition when the same custom tag is included both parent jsp and child jsp,3/6/2001,,,
870,Batik -,SVG View,aaron,CLOS,FIXE,P5,min,1.0 B,JSVGCanvas() uses DefaultUserAgent(),3/6/2001,,,
873,Log4j -,Appender,MKusz,RESO,REMI,P1,maj,1,Logging messages being overwritten,3/6/2001,,,
875,Tomcat 3,Servlet,pgiforos,CLOS,LATE,P1,blo,3.2.1,ISO 8859_1 error on Japanese NT/W2K,3/6/2001,[1282],875,875
878,Tomcat 3,Unknown,dan,CLOS,LATE,P3,maj,3.2.1,windows virtual host crash,3/6/2001,,,
881,Xerces-J,DTD,johne,RESO,FIXE,P1,maj,1.3.0,Parameter Entity string orphaned - later reference unabe to find string,3/7/2001,,,
884,Tomcat 3,Config,anjum,RESO,FIXE,P1,cri,3.2.1,Error 2140 when starting Tomcat as an NT Service,3/7/2001,,,
891,Tomcat 3,Unknown,orion,CLOS,LATE,P3,nor,3.2.1,Tomcat 3.2.1 locks up under sustained load.,3/7/2001,,,
893,Ant,Core tas,dror,RESO,FIXE,P5,nor,1.3,The rmic task ommited support for extdirs option,3/7/2001,,,
895,Tomcat 4,Catalina,bugzilla,RESO,FIXE,P1,nor,4.0 B,Catalina crashes during startup if a jar in ./lib directory does not have META-INF,3/7/2001,,,
898,Ant,Optional,michel.marti,CLOS,LATE,P1,enh,1.3,New task that prompts for user input,3/8/2001,,,
899,Tomcat 3,Unknown,liu,RESO,INVA,P1,nor,3.2.1,about wml,3/8/2001,,,
900,Log4j -,Appender,ras,RESO,DUPL,P1,cri,unspe,RollingFileAppender does not work properly under Windows NT,3/8/2001,[5211],29726,900
901,Log4j -,Other,Michael.Lundahl,RESO,FIXE,P1,nor,unspe,Error when using JAR Indexing,3/8/2001,,,
902,Fop - No,awt rend,jhn,CLOS,FIXE,P3,nor,0.17,line-height is not applied corectly when using the AWTRenderer,3/8/2001,,,
903,Tomcat 3,Config,p.gebhardt,CLOS,LATE,P1,nor,3.2.1,Syntax Error in tomcat.sh,3/8/2001,,,
904,Ant,Core,peter.holzwarth,RESO,FIXE,P1,nor,1.2,Reading System Properties may return Objects,3/8/2001,,,
907,Fop - No,general,darylb,CLOS,WORK,P1,nor,0.16,first list-item dropped at very bottom of page.,3/8/2001,,,
908,Tomcat 3,Encoding,adam.winer,CLOS,LATE,P1,maj,3.3.x,Tomcat 3.3 doesn't decode UTF-8 URIs,3/8/2001,,,
910,Tomcat 4,Catalina,bryan.basham,RESO,FIXE,P3,maj,4.0 B,RequestDispatcher does not handle static HTML pages,3/8/2001,,,
911,Ant,Core tas,breese,RESO,FIXE,P1,blo,1.3,"<exec> task works locally, but not when called remotely",3/8/2001,,,
912,Tomcat 3,Unknown,jjones,RESO,FIXE,P1,maj,3.2 F,,3/9/2001,,,
913,Fop - No,pdf,Jens.Thieler,CLOS,FIXE,P1,maj,all,faulty implementation of org.w3c.dom.css.CSSValue,3/9/2001,,,
917,Fop - No,general,kashyapsanjeev,CLOS,FIXE,P1,blo,0.16,this special character is not rendered correctly in the pdf.,3/9/2001,,,
920,Tomcat 3,Servlet,fwang,CLOS,LATE,P1,maj,3.2.1,Tomcat hangs after 2 hours of heavy load,3/9/2001,,,
926,Tomcat 3,Servlet,loks,RESO,INVA,P1,maj,3.2 F,"ServletRequestInterface request.getParameter(""element"")",3/10/2001,,,
928,Fop - No,awt rend,gabor.melis,CLOS,FIXE,P1,nor,0.17,Font metrics and setComponent,3/10/2001,,,
929,Batik -,SVGGraph,vincent.hardy,RESO,FIXE,P1,nor,1.0 B,Negative width/height on rect and circle radius,3/10/2001,,,
930,Tomcat 3,Encoding,kazue,CLOS,LATE,P1,maj,3.2.1,japanese (double-byte) posted data becomes junk in the database,3/10/2001,,,
934,Ant,Build Pr,watjb,RESO,DUPL,P1,maj,1.2,exec hangs running command on Windows 98,3/11/2001,,1014,934
936,Ant,Optional,madunphy,RESO,INVA,P5,min,1.5,Antstructure task produces an incomplete DTD file,3/12/2001,,,
937,Xerces-J,DOM,nestefan,RESO,INVA,P1,cri,1.3.0,cloneNode empties Attribute nodes.,3/12/2001,,,
938,Xerces-J,DOM,nadendla.seshadri,RESO,INVA,P1,nor,1.2.3,Error occured,3/12/2001,,,
939,Tomcat 3,Unknown,ingo,RESO,FIXE,P1,nor,3.2.1,error-page on virtual hosts doesn't work,3/12/2001,,,
940,Tomcat 3,Unknown,106350.366,RESO,INVA,P3,nor,3.2.1,Strange contexts popping up in Tomcat,3/12/2001,,,
941,Ant,Core tas,semprebon,RESO,WONT,P3,maj,1.3,TraXLiaison class not found using <style> task,3/12/2001,,,
942,Tomcat 3,Servlet,elaprendiz,RESO,INVA,P5,blo,3.2.1,nonfatal internal JIT (3.10.107(x)) error 'Relocation error: NULL relocation target' has courres in : org/apache/crimson/parser/Parser2.maybeComment (Z)Z': Interpreting method.,3/12/2001,,,
944,Xerces-J,SAX,larsga,NEW,---,P3,enh,CVS E,Support for external-parameter-entities feature needed,3/12/2001,,,
946,Tomcat 3,Config,arun,RESO,FIXE,P3,nor,3.2.x,The StopTomcat Task does not use the correct InetAddress,3/12/2001,,,
947,Ant,Core tas,craig.mcclanahan,RESO,FIXE,P1,cri,1.3,<chmod> task fails on Linux with Ant 1.3 Final Release,3/12/2001,,,
948,Tomcat 3,Connecto,jtg,RESO,FIXE,P1,nor,3.2.1,ArrayIndexOutOfBoundsException in SimplePool.put,3/12/2001,,,
953,Fop - No,pdf,alex,CLOS,FIXE,P1,nor,0.17,Incorrect hyperlinks area rendering in justified text blocks,3/12/2001,[18027],953,953
954,Ant,Core tas,michael.mccrann,RESO,INVA,P1,nor,1.3,The signjar task gives a CreateProcess exception,3/13/2001,,,
955,Fop - No,general,alex,CLOS,FIXE,P1,nor,0.17,Bug with last font character at PFMReader and TTFReader,3/13/2001,,,
956,Ant,Core tas,wieland.oliver,RESO,FIXE,P5,min,1.3,Replace task should provide a summary,3/13/2001,,,
957,Ant,Core tas,liyanage,RESO,WONT,P5,enh,1.3,There should be an option to *never* overwrite/replace files in varous tasks,3/13/2001,,,
958,Tomcat 3,Servlet,stefan.klein,RESO,FIXE,P1,nor,3.2 F,"Tomcat opens jar-Files multiple times => ""too many open Files"" error  by Linux",3/13/2001,,,
959,Ant,Optional,peter.holzwarth,RESO,FIXE,P1,enh,1.5,Enhancement: Weblogic RMI Compiler Task,3/13/2001,,,
960,Tomcat 4,Catalina,serle,RESO,WONT,P1,cri,4.0 B,Connection Reset by peer: JVM_RECV in socket input stream,3/13/2001,,,
961,Ant,Core tas,Juho.Yli-Krekola,RESO,FIXE,P5,enh,1.2,replacing/removing carriage return/linefeed,3/13/2001,,,
962,Tomcat 3,Servlet,D.Lopez,RESO,WONT,P1,enh,3.2.x,Add logging option for stderr and stout,3/13/2001,,,
964,Fop - No,pdf,jspecker,CLOS,FIXE,P1,nor,0.17,FOP 0.17 throws exception with basic-link in xsl-region-before/after,3/13/2001,[2331],964,964
966,Xerces-J,Serializ,czhao,RESO,FIXE,P1,nor,1.3.0,serialize xml with internal dtd generate not-well-formed xml,3/13/2001,,,
970,Tomcat 3,Servlet,r.bakens,RESO,LATE,P1,nor,3.2.1,mod_jk and mod_xslt won't work together,3/14/2001,,,
971,Fop - No,general,balamurugant,CLOS,FIXE,P1,cri,0.17,FATAL ERROR: no transformer class found,3/14/2001,,,
972,Xerces-J,DOM,johne,RESO,WONT,P1,nor,1.3.0,Element declaration with one child not created,3/14/2001,,,
973,Ant,Core tas,cgay,RESO,WORK,P3,nor,1.3,Java task fails to pass args and classpath correctly,3/14/2001,,,
974,Ant,Optional,paul.m.pottorff,RESO,WORK,P3,blo,1.3,Visual Source Safe Optional Task Fails Due To Malformed Commmand Line Option,3/14/2001,,,
975,Ant,Core tas,jiri_luzny,RESO,FIXE,P3,nor,1.5,Problem of loading environment variables,3/14/2001,[3520],975,975
976,Tomcat 3,Auth,thim,CLOS,LATE,P1,nor,3.2.1,NullPointerException thrown when calling getRemoteUser() method on the HttpRequest object.,3/14/2001,,,
977,Tomcat 4,Unknown,miles,RESO,FIXE,P1,nor,4.0 B,OutputStream stops writing after receiving blank string,3/14/2001,,,
978,Tomcat 3,Unknown,s.boleslawski,RESO,FIXE,P1,nor,3.2.1,Valid sessions are replaced during forward under WinNT as well! (compare bug 504),3/14/2001,,,
